10ClassKind,10DepthInKind,icd10Code,icd10Chapter,icd10Title,11ClassKind,11DepthInKind,ICD-11 FoundationURI,Linearization (releaseURI),icd11Code,icd11Chapter,icd11Title,2020-09-15
modifiedcategory,2,N03.0,XIV,Chronic nephritic syndrome : minor glomerular abnormality,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N03.1,XIV,Chronic nephritic syndrome : focal and segmental glomerular lesions,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N03.2,XIV,Chronic nephritic syndrome : diffuse membranous glomerulonephritis,category,1,http://id.who.int/icd/entity/1290243376,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
modifiedcategory,2,N03.3,XIV,Chronic nephritic syndrome : diffuse mesangial proliferative glomerulonephritis,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N03.4,XIV,Chronic nephritic syndrome : diffuse endocapillary proliferative glomerulonephritis,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N03.5,XIV,Chronic nephritic syndrome : diffuse mesangiocapillary glomerulonephritis,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N03.6,XIV,Chronic nephritic syndrome : dense deposit disease,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N03.7,XIV,Chronic nephritic syndrome : diffuse crescentic glomerulonephritis,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N03.8,XIV,Chronic nephritic syndrome : other,category,1,http://id.who.int/icd/entity/1039550850,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
modifiedcategory,2,N03.9,XIV,Chronic nephritic syndrome : unspecified,category,1,http://id.who.int/icd/entity/966981981,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
category,1,N04,XIV,Nephrotic syndrome,category,1,http://id.who.int/icd/entity/1184209951,http://id.who.int/icd/release/11/beta/mms/1184209951,GB41,16,Nephrotic syndrome,
modifiedcategory,2,N04.0,XIV,Nephrotic syndrome : minor glomerular abnormality,category,1,http://id.who.int/icd/entity/1184209951,http://id.who.int/icd/release/11/beta/mms/1184209951,GB41,16,Nephrotic syndrome,
modifiedcategory,2,N04.1,XIV,Nephrotic syndrome : focal and segmental glomerular lesions,category,1,http://id.who.int/icd/entity/1184209951,http://id.who.int/icd/release/11/beta/mms/1184209951,GB41,16,Nephrotic syndrome,
modifiedcategory,2,N04.2,XIV,Nephrotic syndrome : diffuse membranous glomerulonephritis,category,1,http://id.who.int/icd/entity/1184209951,http://id.who.int/icd/release/11/beta/mms/1184209951,GB41,16,Nephrotic syndrome,
modifiedcategory,2,N04.3,XIV,Nephrotic syndrome : diffuse mesangial proliferative glomerulonephritis,category,1,http://id.who.int/icd/entity/1184209951,http://id.who.int/icd/release/11/beta/mms/1184209951,GB41,16,Nephrotic syndrome,
modifiedcategory,2,N04.4,XIV,Nephrotic syndrome : diffuse endocapillary proliferative glomerulonephritis,category,1,http://id.who.int/icd/entity/1184209951,http://id.who.int/icd/release/11/beta/mms/1184209951,GB41,16,Nephrotic syndrome,
modifiedcategory,2,N04.5,XIV,Nephrotic syndrome : diffuse mesangiocapillary glomerulonephritis,category,1,http://id.who.int/icd/entity/1184209951,http://id.who.int/icd/release/11/beta/mms/1184209951,GB41,16,Nephrotic syndrome,
modifiedcategory,2,N04.6,XIV,Nephrotic syndrome : dense deposit disease,category,1,http://id.who.int/icd/entity/1184209951,http://id.who.int/icd/release/11/beta/mms/1184209951,GB41,16,Nephrotic syndrome,
modifiedcategory,2,N04.7,XIV,Nephrotic syndrome : diffuse crescentic glomerulonephritis,category,1,http://id.who.int/icd/entity/1184209951,http://id.who.int/icd/release/11/beta/mms/1184209951,GB41,16,Nephrotic syndrome,
modifiedcategory,2,N04.8,XIV,Nephrotic syndrome : other,category,1,http://id.who.int/icd/entity/1184209951,http://id.who.int/icd/release/11/beta/mms/1184209951,GB41,16,Nephrotic syndrome,
modifiedcategory,2,N04.9,XIV,Nephrotic syndrome : unspecified,category,1,http://id.who.int/icd/entity/1184209951,http://id.who.int/icd/release/11/beta/mms/1184209951,GB41,16,Nephrotic syndrome,
category,1,N05,XIV,Unspecified nephritic syndrome,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N05.0,XIV,Unspecified nephritic syndrome : minor glomerular abnormality,category,1,http://id.who.int/icd/entity/312582803,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
modifiedcategory,2,N05.1,XIV,Unspecified nephritic syndrome : focal and segmental glomerular lesions,category,1,http://id.who.int/icd/entity/1080172270,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
modifiedcategory,2,N05.2,XIV,Unspecified nephritic syndrome : diffuse membranous glomerulonephritis,category,1,http://id.who.int/icd/entity/721580916,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
modifiedcategory,2,N05.3,XIV,Unspecified nephritic syndrome : diffuse mesangial proliferative glomerulonephritis,category,1,http://id.who.int/icd/entity/1017635638,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
modifiedcategory,2,N05.4,XIV,Unspecified nephritic syndrome : diffuse endocapillary proliferative glomerulonephritis,category,1,http://id.who.int/icd/entity/1817105154,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
modifiedcategory,2,N05.5,XIV,Unspecified nephritic syndrome : diffuse mesangiocapillary glomerulonephritis,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N05.6,XIV,Unspecified nephritic syndrome : dense deposit disease,category,1,http://id.who.int/icd/entity/1041399919,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
modifiedcategory,2,N05.7,XIV,Unspecified nephritic syndrome : diffuse crescentic glomerulonephritis,category,1,http://id.who.int/icd/entity/1290243376,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
modifiedcategory,2,N05.8,XIV,Unspecified nephritic syndrome : other,category,1,http://id.who.int/icd/entity/1039550850,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
modifiedcategory,2,N05.9,XIV,Unspecified nephritic syndrome : unspecified,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
category,1,N06,XIV,Isolated proteinuria with specified morphological lesion,category,2,http://id.who.int/icd/entity/1467154806,http://id.who.int/icd/release/11/beta/mms/1467154806/unspecified,GB42.Z,16,"Persistent proteinuria or albuminuria, unspecified",
modifiedcategory,2,N06.0,XIV,Isolated proteinuria with specified morphological lesion : minor glomerular abnormality,category,1,http://id.who.int/icd/entity/977678514,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
modifiedcategory,2,N06.1,XIV,Isolated proteinuria with specified morphological lesion : focal and segmental glomerular lesions,category,2,http://id.who.int/icd/entity/1467154806,http://id.who.int/icd/release/11/beta/mms/1467154806/unspecified,GB42.Z,16,"Persistent proteinuria or albuminuria, unspecified",
modifiedcategory,2,N06.2,XIV,Isolated proteinuria with specified morphological lesion : diffuse membranous glomerulonephritis,category,2,http://id.who.int/icd/entity/1467154806,http://id.who.int/icd/release/11/beta/mms/1467154806/unspecified,GB42.Z,16,"Persistent proteinuria or albuminuria, unspecified",
modifiedcategory,2,N06.3,XIV,Isolated proteinuria with specified morphological lesion : diffuse mesangial proliferative glomerulonephritis,category,2,http://id.who.int/icd/entity/1467154806,http://id.who.int/icd/release/11/beta/mms/1467154806/unspecified,GB42.Z,16,"Persistent proteinuria or albuminuria, unspecified",
modifiedcategory,2,N06.4,XIV,Isolated proteinuria with specified morphological lesion : diffuse endocapillary proliferative glomerulonephritis,category,2,http://id.who.int/icd/entity/1467154806,http://id.who.int/icd/release/11/beta/mms/1467154806/unspecified,GB42.Z,16,"Persistent proteinuria or albuminuria, unspecified",
modifiedcategory,2,N06.5,XIV,Isolated proteinuria with specified morphological lesion : diffuse mesangiocapillary glomerulonephritis,category,2,http://id.who.int/icd/entity/1467154806,http://id.who.int/icd/release/11/beta/mms/1467154806/unspecified,GB42.Z,16,"Persistent proteinuria or albuminuria, unspecified",
modifiedcategory,2,N06.6,XIV,Isolated proteinuria with specified morphological lesion : dense deposit disease,category,2,http://id.who.int/icd/entity/1467154806,http://id.who.int/icd/release/11/beta/mms/1467154806/unspecified,GB42.Z,16,"Persistent proteinuria or albuminuria, unspecified",
modifiedcategory,2,N06.7,XIV,Isolated proteinuria with specified morphological lesion : diffuse crescentic glomerulonephritis,category,2,http://id.who.int/icd/entity/1467154806,http://id.who.int/icd/release/11/beta/mms/1467154806/unspecified,GB42.Z,16,"Persistent proteinuria or albuminuria, unspecified",
modifiedcategory,2,N06.8,XIV,Isolated proteinuria with specified morphological lesion : other,category,2,http://id.who.int/icd/entity/1467154806,http://id.who.int/icd/release/11/beta/mms/1467154806/unspecified,GB42.Z,16,"Persistent proteinuria or albuminuria, unspecified",
modifiedcategory,2,N06.9,XIV,Isolated proteinuria with specified morphological lesion : unspecified,category,2,http://id.who.int/icd/entity/1467154806,http://id.who.int/icd/release/11/beta/mms/1467154806/unspecified,GB42.Z,16,"Persistent proteinuria or albuminuria, unspecified",
category,1,N07,XIV,"Hereditary nephropathy, not elsewhere classified",category,1,http://id.who.int/icd/entity/658360080,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N07.0,XIV,"Hereditary nephropathy, not elsewhere classified : minor glomerular abnormality",category,1,http://id.who.int/icd/entity/658360080,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N07.1,XIV,"Hereditary nephropathy, not elsewhere classified : focal and segmental glomerular lesions",category,1,http://id.who.int/icd/entity/658360080,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N07.2,XIV,"Hereditary nephropathy, not elsewhere classified : diffuse membranous glomerulonephritis",category,1,http://id.who.int/icd/entity/658360080,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N07.3,XIV,"Hereditary nephropathy, not elsewhere classified : diffuse mesangial proliferative glomerulonephritis",category,1,http://id.who.int/icd/entity/658360080,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N07.4,XIV,"Hereditary nephropathy, not elsewhere classified : diffuse endocapillary proliferative glomerulonephritis",category,1,http://id.who.int/icd/entity/658360080,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N07.5,XIV,"Hereditary nephropathy, not elsewhere classified : diffuse mesangiocapillary glomerulonephritis",category,1,http://id.who.int/icd/entity/658360080,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N07.6,XIV,"Hereditary nephropathy, not elsewhere classified : dense deposit disease",category,1,http://id.who.int/icd/entity/658360080,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N07.7,XIV,"Hereditary nephropathy, not elsewhere classified : diffuse crescentic glomerulonephritis",category,1,http://id.who.int/icd/entity/658360080,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N07.8,XIV,"Hereditary nephropathy, not elsewhere classified : other",category,1,http://id.who.int/icd/entity/658360080,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N07.9,XIV,"Hereditary nephropathy, not elsewhere classified : unspecified",category,1,http://id.who.int/icd/entity/749865544,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
category,1,N08,XIV,Glomerular disorders in diseases classified elsewhere,category,1,http://id.who.int/icd/entity/658360080,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
category,2,N08.0,XIV,Glomerular disorders in infectious and parasitic diseases classified elsewhere,category,1,http://id.who.int/icd/entity/658360080,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
category,2,N08.1,XIV,Glomerular disorders in neoplastic diseases,category,1,http://id.who.int/icd/entity/658360080,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
category,2,N08.2,XIV,Glomerular disorders in blood diseases and disorders involving the immune mechanism,category,1,http://id.who.int/icd/entity/658360080,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
category,2,N08.3,XIV,Glomerular disorders in diabetes mellitus,category,1,http://id.who.int/icd/entity/923657942,http://id.who.int/icd/release/11/beta/mms/923657942,MF83,21,Diabetic glomerular changes,
category,2,N08.4,XIV,"Glomerular disorders in other endocrine, nutritional and metabolic diseases",category,1,http://id.who.int/icd/entity/658360080,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
category,2,N08.5,XIV,Glomerular disorders in systemic connective tissue disorders,category,1,http://id.who.int/icd/entity/2064883219,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
category,2,N08.8,XIV,Glomerular disorders in other diseases classified elsewhere,category,1,http://id.who.int/icd/entity/658360080,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
