trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,aws_link_tabix,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR.x,lambda_gc_MID,filename,filename_tabix,aws_link,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,ICD10_code,to_remove,new_pheno_annot,lambda_gc_EUR.y,phenotype_qc_EUR,pops_pass_qc,sldsc_25bin_h2_observed_EUR,ICD10_code_new,to_remove_dups
categorical,41248,both_sexes,3001,,Destinations on discharge from hospital (recoded),"This field is a summary of the distinct destination on discharge codes a participant has had recorded in their hospital inpatient records. Destination on discharge identifies whether a patient was due to return to their usual place of residence on leaving hospital, or whether they were due to go elsewhere.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field DISDEST_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",High security psychiatric hospital: NHS,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41248-both_sexes-3001.tsv.bgz.tbi,398,178,220,EUR,1,,,,,328,,,,,,411737,,,,,,0.13085,,,,,,0.95786,,categorical-41248-both_sexes-3001.tsv.bgz,categorical-41248-both_sexes-3001.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41248-both_sexes-3001.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41248-both_sexes-3001.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41248-both_sexes-3001.tsv.bgz.tbi,525179520,1751242,7afc1242ad0e58adb2dd04251e5b1e17,50ec2289e0ca405d3a1351b02860d83c,CA__Summary_Administration_h0.13085_n398,,1,CA_Administration_h0.13085,0.993,h2_z_insignificant,,0.0009,not_found,1
categorical,41246,both_sexes,1460,,Treatment speciality of consultant (recoded),"This field is a summary of the distinct treatment speciality codes a participant has had recorded in their hospital inpatient records. The treatment speciality of the consultant is specialism under which the consultant was working, e.g. cardiology or geriatric medicine, etc.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field TRETSPEF_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Endocrinology,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41246-both_sexes-1460.tsv.bgz.tbi,4099,2129,1970,"AFR,CSA,EUR",3,115,,119,,3396,,6363,,8454,,399632,,0,,0,,0.075113,,0.99028,,1.0089,,1.0407,,categorical-41246-both_sexes-1460.tsv.bgz,categorical-41246-both_sexes-1460.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41246-both_sexes-1460.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41246-both_sexes-1460.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41246-both_sexes-1460.tsv.bgz.tbi,1613160637,2053834,bf99105dc5f30e5f50dfb08bc7ab15bc,dc28f4eeb06451bea62cdc0f1c7f8f94,CA_Treatment_speciality_consultant_Endocrinology_h0.07511_n4099,E34.9,0,CA_Treatment_speciality_consultant_Endocrinology_h0.07511,1.03,h2_z_insignificant,,-0.0013,not_found,1
categorical,41246,both_sexes,1610,,Treatment speciality of consultant (recoded),"This field is a summary of the distinct treatment speciality codes a participant has had recorded in their hospital inpatient records. The treatment speciality of the consultant is specialism under which the consultant was working, e.g. cardiology or geriatric medicine, etc.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field TRETSPEF_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Hepatobiliary & pancreatic surgery,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41246-both_sexes-1610.tsv.bgz.tbi,2223,1206,1017,EUR,1,,,,,1962,,,,,,400974,,,,,,0.07447,,,,,,1.0441,,categorical-41246-both_sexes-1610.tsv.bgz,categorical-41246-both_sexes-1610.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41246-both_sexes-1610.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41246-both_sexes-1610.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41246-both_sexes-1610.tsv.bgz.tbi,541364745,1751623,a67c76b3c53f2cacd4aad026037dd2f5,281ad5654cb2c1fb9c33c1915be0e592,CA_Summary_Administration_h0.07447_n2223,0F2BHepatobiliary,0,CA_Treatment_speciality_consultant_hepatobiliary_h0.07447,1.01,h2_z_insignificant,,0.0005,not_found,1
categorical,41246,both_sexes,2451,,Treatment speciality of consultant (recoded),"This field is a summary of the distinct treatment speciality codes a participant has had recorded in their hospital inpatient records. The treatment speciality of the consultant is specialism under which the consultant was working, e.g. cardiology or geriatric medicine, etc.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field TRETSPEF_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Spinal Surgery Service,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41246-both_sexes-2451.tsv.bgz.tbi,1589,923,666,EUR,1,,,,,1435,,,,,,401452,,,,,,0.082678,,,,,,1.036,,categorical-41246-both_sexes-2451.tsv.bgz,categorical-41246-both_sexes-2451.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41246-both_sexes-2451.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41246-both_sexes-2451.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41246-both_sexes-2451.tsv.bgz.tbi,540562600,1751895,6952f3df21ccf9308bed357742604759,61137e402928a2ed074d1c172a7cb1e2,CA_Summary_Administration_h0.08268_n1589,Y92.52,0,CA_Treatment_speciality_consultant_spinal_surgery_h0.08268,1,h2_z_insignificant,,-0.0004,not_found,1
categorical,41249,both_sexes,5001,,Methods of admission to hospital (recoded),"This field is a summary of the distinct method of admission codes a participant has had recorded in their hospital inpatient records. Method of admission to hospital identifies how a patient was admitted, e.g. an elective admission from a waiting list or an emergency admission, etc.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field ADMIMETH_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Transfer: Planned,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41249-both_sexes-5001.tsv.bgz.tbi,7232,3306,3926,"CSA,EUR",2,,,51,,6337,,,,8804,,413486,,,,0.15848,,0.13866,,,,1.0263,,1.0921,,categorical-41249-both_sexes-5001.tsv.bgz,categorical-41249-both_sexes-5001.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41249-both_sexes-5001.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41249-both_sexes-5001.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41249-both_sexes-5001.tsv.bgz.tbi,1121544223,1935246,8266a4f6330b1f7896e0c0205ef6dce7,cb626426eb842f364e22a6322f36f6ab,CA__Summary_Administration_h0.13866_n7232,,1,CA_Administration_h0.13866,1.09,h2_z_insignificant,,0.0037,not_found,1
categorical,41250,both_sexes,3000,,Methods of discharge from hospital (recoded),"This field is a summary of the distinct method of discharge codes a participant has had recorded in their hospital inpatient records. Method of discharge from hospital identifies how a patient was discharged - i.e. whether this was on clinical advice, the patient died in hospital or the patient discharged themselves.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field DISMETH_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Patient death,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41250-both_sexes-3000.tsv.bgz.tbi,7133,2818,4315,"AFR,CSA,EUR",3,73,,122,,6295,,6525,,8713,,412741,,0.022209,,0,,0.060185,,0.99731,,1.0316,,1.0107,,categorical-41250-both_sexes-3000.tsv.bgz,categorical-41250-both_sexes-3000.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41250-both_sexes-3000.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41250-both_sexes-3000.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41250-both_sexes-3000.tsv.bgz.tbi,1610944244,2053698,bfbf976413f5f80ff78d69acd7b99af3,1eb4336bfab71acbab1d92184954a872,CA_Summary_Administration_h0.06019_n7133,,1,CA_Administration_h0.06019,1.02,h2_z_insignificant,,0.0024,not_found,1
categorical,41250,both_sexes,3002,,Methods of discharge from hospital (recoded),"This field is a summary of the distinct method of discharge codes a participant has had recorded in their hospital inpatient records. Method of discharge from hospital identifies how a patient was discharged - i.e. whether this was on clinical advice, the patient died in hospital or the patient discharged themselves.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field DISMETH_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Patient death: Post-mortem not performed,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41250-both_sexes-3002.tsv.bgz.tbi,260,115,145,EUR,1,,,,,233,,,,,,418663,,,,,,0.37976,,,,,,0.95203,,categorical-41250-both_sexes-3002.tsv.bgz,categorical-41250-both_sexes-3002.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41250-both_sexes-3002.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41250-both_sexes-3002.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41250-both_sexes-3002.tsv.bgz.tbi,518796868,1750636,82b406dbbffc6b6f5ab4be5039b7ca28,33a39916b9b178f892816d5946d280d1,CA_Summary_Administration_h0.37976_n260,Y65.52,1,CA_Administration_h0.37976,0.963,h2_z_insignificant,,0.0038,not_found,1
categorical,41246,both_sexes,1690,,Treatment speciality of consultant (recoded),"This field is a summary of the distinct treatment speciality codes a participant has had recorded in their hospital inpatient records. The treatment speciality of the consultant is specialism under which the consultant was working, e.g. cardiology or geriatric medicine, etc.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field TRETSPEF_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Interventional radiology,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41246-both_sexes-1690.tsv.bgz.tbi,2645,1437,1208,EUR,1,,,,,2308,,,,,,400684,,,,,,0.054148,,,,,,1.0549,,categorical-41246-both_sexes-1690.tsv.bgz,categorical-41246-both_sexes-1690.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41246-both_sexes-1690.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41246-both_sexes-1690.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41246-both_sexes-1690.tsv.bgz.tbi,543651536,1752236,47f5ba1e4f42b832c07b783fad0cf893,f78186d567ab6e7fd35a9c1ed34f59ca,CA_Summary_Administration_h0.05415_n2645,Y35.2,0,CA_Treatment_speciality_consultant_interventional_radiology_h0.05415,1.06,h2_z_insignificant,,0.0007,not_found,1
categorical,41246,both_sexes,1320,,Treatment speciality of consultant (recoded),"This field is a summary of the distinct treatment speciality codes a participant has had recorded in their hospital inpatient records. The treatment speciality of the consultant is specialism under which the consultant was working, e.g. cardiology or geriatric medicine, etc.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field TRETSPEF_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Communicable Diseases,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41246-both_sexes-1320.tsv.bgz.tbi,396,218,178,EUR,1,,,,,339,,,,,,402440,,,,,,0.38392,,,,,,0.964,,categorical-41246-both_sexes-1320.tsv.bgz,categorical-41246-both_sexes-1320.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41246-both_sexes-1320.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41246-both_sexes-1320.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41246-both_sexes-1320.tsv.bgz.tbi,524283677,1751333,3df5cdb46a05204dd69c7e77578395b7,f861aace35b77b1df565a590312fd146,CA_Summary_Administration_h0.38392_n396,Z20.8,0,CA_Treatment_speciality_consultant_communicable_diseases_h0.38392,0.975,h2_z_insignificant,,0.0001,not_found,1
categorical,41246,both_sexes,2400,,Treatment speciality of consultant (recoded),"This field is a summary of the distinct treatment speciality codes a participant has had recorded in their hospital inpatient records. The treatment speciality of the consultant is specialism under which the consultant was working, e.g. cardiology or geriatric medicine, etc.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field TRETSPEF_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Podiatry,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41246-both_sexes-2400.tsv.bgz.tbi,782,642,140,EUR,1,,,,,707,,,,,,402134,,,,,,0.11846,,,,,,1.0034,,categorical-41246-both_sexes-2400.tsv.bgz,categorical-41246-both_sexes-2400.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41246-both_sexes-2400.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41246-both_sexes-2400.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41246-both_sexes-2400.tsv.bgz.tbi,534239323,1751866,240707cc3bc528d622608f9edbcd5b0b,86b744f399ffd45ae183fbd046921548,CA_Summary_Administration_h0.11846_n782,,0,CA_Treatment_speciality_consultant_podiatry_h0.11846,1.01,h2_z_insignificant,,0.0025,not_found,1
